id,Latitude,Longitude,Score,Price
14382105,41.89556253427891,-87.66046542580848,95.0,$118.00
13942062,41.906127407068745,-87.67385910908294,89.0,$80.00
6319095,41.907610247808094,-87.67332021274687,96.0,$105.00
11594842,41.893845528756316,-87.65483814547356,99.0,$600.00
6553226,41.9030675398117,-87.67323566263828,99.0,$250.00
16392656,41.89824273248852,-87.69387805159346,98.0,$75.00
18020654,41.89824179090717,-87.69038832660429,100.0,$70.00
7044056,41.89490854134568,-87.66810773918701,99.0,$110.00
13208683,41.90289409954666,-87.67292939170144,94.0,$200.00
3300206,41.90832252017003,-87.69444472864504,87.0,$70.00
5231461,41.900360407951524,-87.69331518741005,98.0,$150.00
18196542,41.89504135983812,-87.65307636904775,100.0,$71.00
1278457,41.904390502649576,-87.6821216429483,99.0,$300.00
13478467,41.9048363906971,-87.67997772912474,97.0,$135.00
15042071,41.89949046919299,-87.67528263896845,99.0,$179.00
11209152,41.899720615604494,-87.68053910435455,94.0,$599.00
14181968,41.902833302861616,-87.69207250633923,100.0,$450.00
541535,41.893148754394744,-87.68033273581864,91.0,$65.00
16014394,41.89140812633629,-87.68675181547474,100.0,$200.00
229826,41.90094213151864,-87.68367818242534,91.0,$211.00
3979425,41.90126812225291,-87.69164684262526,100.0,$200.00
17161412,41.89223512212924,-87.68292531847412,100.0,$82.00
16418900,41.9108001868042,-87.67547141559692,85.0,$399.00
12083628,41.905878412444565,-87.69030323799612,100.0,$220.00
15021346,41.896766507717274,-87.6811978050238,95.0,$120.00
13642240,41.91178037976577,-87.67634984441817,100.0,$175.00
927327,41.90528686674139,-87.68346940732107,100.0,"$1,500.00"
17240514,41.89697415381768,-87.67654840296998,93.0,$107.00
14200891,41.90038749956765,-87.69194516609438,96.0,$120.00
13240673,41.89767499755135,-87.66327420459349,99.0,$28.00
133262,41.89242541377849,-87.68078221859881,97.0,$65.00
17839498,41.91214833309074,-87.67764183886386,100.0,$200.00
7070958,41.89038659747807,-87.68407093933115,100.0,$92.00
5545645,41.89630746999261,-87.69998813387492,97.0,$99.00
13735299,41.90150156787468,-87.6949370252505,94.0,$307.00
16767153,41.8967229451026,-87.6810219988847,83.0,$88.00
6757098,41.893512001165256,-87.67486191555867,92.0,$149.00
14714645,41.89164679510676,-87.65712602561064,100.0,$200.00
8072314,41.897104994504716,-87.67097724839945,95.0,$148.00
7202487,41.894990659899904,-87.6580045979145,97.0,$215.00
13360389,41.892233242411926,-87.65874173252978,98.0,$77.00
7097488,41.89293738177668,-87.65865166563889,99.0,$215.00
2844042,41.89425295932028,-87.68467552806518,98.0,$99.00
17482333,41.899346167913045,-87.66678215657915,100.0,$149.00
5836043,41.901380414468214,-87.6733492994398,99.0,$250.00
9303267,41.910556986894825,-87.67767879593575,95.0,$30.00
15436230,41.90704347496622,-87.69002514802429,95.0,$29.00
13149571,41.89634118288278,-87.6919574127928,98.0,$89.00
16176886,41.899639072479225,-87.69298788845154,95.0,$200.00
15042311,41.90701248605416,-87.68934839021755,88.0,$39.00
15466441,41.90694229074849,-87.69147744195595,100.0,$49.00
13150401,41.90016625074949,-87.69662957960801,94.0,$95.00
8776339,41.89678378423647,-87.68937711444003,95.0,$140.00
14774756,41.897979896823735,-87.67877879260408,100.0,$120.00
14687436,41.88904240437139,-87.6457889355311,80.0,$150.00
13547280,41.91164761945935,-87.67486264021561,97.0,$125.00
5383435,41.89980485590277,-87.68204460070345,95.0,$159.00
12051090,41.89393461434493,-87.6671068713751,95.0,$149.00
4846345,41.8945319902797,-87.67975863094463,99.0,$98.00
9886178,41.90049898830829,-87.67627645223568,90.0,$225.00
6374890,41.89840150596671,-87.69673150121136,96.0,$99.00
12422521,41.90956641190128,-87.6784754347787,93.0,$225.00
13613234,41.90598921104403,-87.68389874677167,97.0,$180.00
10524154,41.894458806933365,-87.6799503711491,95.0,$99.00
15806285,41.90334002402033,-87.67393026912409,100.0,$200.00
15098596,41.896485559572795,-87.6782865872418,95.0,$90.00
9561663,41.91034711490101,-87.68197893625096,80.0,$75.00
873628,41.89396863330446,-87.64975380087631,99.0,$100.00
14183776,41.90221621243425,-87.69372466098483,100.0,$175.00
8410430,41.900724942101185,-87.67487945609112,97.0,$120.00
15056781,41.89504528556577,-87.65211073467488,95.0,$259.00
16040153,41.91007737401836,-87.7038696696588,100.0,$45.00
4112130,41.905309855528266,-87.6673468807733,98.0,$99.00
8276761,41.90928706103253,-87.6924165499436,92.0,$50.00
6750168,41.91345100534225,-87.66769780771297,89.0,$150.00
3768078,41.89409667041125,-87.65059849555588,100.0,$95.00
7725012,41.89865680359343,-87.6659186930603,98.0,$100.00
9010890,41.89971196265253,-87.67351866553864,100.0,$57.00
6864560,41.88921150588837,-87.65358996575287,95.0,$200.00
13532703,41.89508337316764,-87.66160806439474,95.0,$125.00
12986510,41.89434239939407,-87.66233075639126,93.0,$85.00
12681123,41.911844683619115,-87.69954172644077,88.0,$90.00
13204890,41.90935922064365,-87.67645949555856,93.0,$105.00
14182979,41.89749544227741,-87.69836305750235,100.0,$115.00
15560722,41.89112076663454,-87.66136350458869,100.0,$359.00
13776092,41.89579034673181,-87.66379491888638,95.0,$59.00
17890933,41.90445501204111,-87.67879674455799,100.0,$142.00
14335936,41.898192036307066,-87.6677620608902,98.0,$56.00
14873181,41.90222412662583,-87.66798907317644,100.0,$190.00
6610580,41.896792690320176,-87.66023341855633,90.0,$149.00
4537388,41.90943833014491,-87.66895394536556,99.0,$139.00
14531526,41.89359317435998,-87.68621119075857,98.0,$125.00
817994,41.90330057490769,-87.67186359339479,99.0,$125.00
13899864,41.90155679096826,-87.69451439125088,97.0,$90.00
4786970,41.909777390139745,-87.6771919892214,96.0,$50.00
1785039,41.90761732433684,-87.6857530565333,98.0,$129.00
15785867,41.89775768114266,-87.6793267890362,100.0,$65.00
16382486,41.89673850711553,-87.69211417741697,100.0,$200.00
10811900,41.89214555465243,-87.66857296860464,95.0,$65.00
15694333,41.897377092354866,-87.67789917818989,100.0,$100.00
4192679,41.889387771433256,-87.65504619256357,87.0,$249.00
17418656,41.9051798320578,-87.6914566763439,98.0,$94.00
5929998,41.910333768956214,-87.68443905113743,100.0,$150.00
14744592,41.90846053980139,-87.67068490393605,100.0,$125.00
585356,41.88998160390825,-87.6623984328088,90.0,$74.00
5651414,41.89403450596594,-87.68074622916832,95.0,$62.00
17185782,41.89858008804663,-87.66869312043322,100.0,$75.00
15694800,41.89834951667145,-87.67780609058138,99.0,$50.00
11680697,41.902049659583646,-87.69812164934608,96.0,$40.00
17533314,41.89679292589317,-87.69732919704111,80.0,$85.00
686185,41.90449972254064,-87.68246499506651,99.0,$53.00
5569607,41.904917516405675,-87.67232629870514,99.0,$100.00
9895391,41.91360565869624,-87.68530906193534,99.0,$200.00
3241929,41.90226107936309,-87.6796996649193,99.0,$150.00
12869264,41.899904076370724,-87.66200337066563,100.0,$85.00
10992395,41.90235458654929,-87.67933444012094,96.0,$63.00
3651965,41.91174281757963,-87.68596204654808,97.0,$59.00
8161733,41.89759618334754,-87.67734657183624,96.0,$128.00
7535181,41.89721212526176,-87.66910144361826,100.0,$131.00
15143708,41.907090726030454,-87.6724458318505,97.0,$65.00
4956371,41.90032734857292,-87.69303867310349,90.0,$80.00
6272432,41.91185741477985,-87.69906318748774,94.0,$65.00
14611861,41.90174493076978,-87.68562929493606,99.0,$68.00
16824616,41.89438392593559,-87.66828643753438,92.0,$160.00
9107692,41.89105751051434,-87.65757508307883,93.0,$111.00
13154559,41.89483605773976,-87.69475279731735,100.0,$400.00
555140,41.905999862415726,-87.69500650614859,95.0,$115.00
16709779,41.909944914487724,-87.67520206693588,97.0,$39.00
15759482,41.90403188362585,-87.69131577152494,100.0,$47.00
15300708,41.89459128726077,-87.6647239711879,100.0,$108.00
9992242,41.89917263339713,-87.67214799032119,98.0,$95.00
2012443,41.8925301714736,-87.66047827105753,89.0,$55.00
18265447,41.89302633589482,-87.66020805899417,100.0,$179.00
18473832,41.89749927197124,-87.68055394457926,100.0,$118.00
11675539,41.907356536521434,-87.6842269223038,93.0,$199.00
15660143,41.91026665640017,-87.6671730462319,100.0,$260.00
16558681,41.91014753613129,-87.69674150902912,95.0,$32.00
9991109,41.89950048556873,-87.65755562023726,94.0,$50.00
6780531,41.897790417589825,-87.67735327612084,96.0,$150.00
15676802,41.89442772306009,-87.67188949985062,76.0,$80.00
13098599,41.899163501154774,-87.6770021222652,100.0,$95.00
8426694,41.890432992189545,-87.65778188360953,98.0,$60.00
8816770,41.90071390635956,-87.68811527677612,100.0,$65.00
5362499,41.8961547291736,-87.69796189552649,92.0,$46.00
4931044,41.89473273997158,-87.68153754371231,96.0,$70.00
10070147,41.90101427965133,-87.70600744923644,94.0,$50.00
2585378,41.907718976797575,-87.68121496084444,100.0,$74.00
5977874,41.90531400613156,-87.66713329747702,98.0,$99.00
5321981,41.90977542493828,-87.67690615597425,92.0,$50.00
1291440,41.90143198985404,-87.67835795128374,94.0,$65.00
17626341,41.907723916278854,-87.66743839301662,98.0,$79.00
8336595,41.889573410964225,-87.67314517843529,99.0,$68.00
4567371,41.89717341735498,-87.67231567808706,98.0,$109.00
14979958,41.90264824339707,-87.67273121835827,88.0,$149.00
7582924,41.900060067070214,-87.68508938532456,90.0,$300.00
16001856,41.90958098809031,-87.68811809696841,95.0,$75.00
488097,41.91173410023907,-87.67310426543682,95.0,$60.00
84042,41.89693077410186,-87.68032885587719,95.0,$59.00
15217088,41.89462894015514,-87.65942649893347,98.0,$600.00
422214,41.898431637882894,-87.66659354622642,98.0,$250.00
7126,41.90284493792261,-87.68182959890865,91.0,$80.00
1798506,41.91129026702528,-87.68337194056677,100.0,$289.00
15552297,41.90505791476429,-87.6668774446509,100.0,$275.00
192652,41.90135950242569,-87.67973399837446,97.0,$65.00
14423855,41.91311040055474,-87.67423194609836,100.0,$89.00
4632510,41.903834189258596,-87.69455169065142,95.0,$110.00
3411845,41.913946900575674,-87.66829852720271,91.0,$70.00
6897078,41.90281304626953,-87.67216294046251,99.0,$149.00
13075439,41.89919610725127,-87.68598822142704,95.0,$85.00
14428256,41.90050706828668,-87.66480851941314,98.0,$120.00
11973145,41.89410351033808,-87.66070835612047,99.0,$100.00
10547772,41.895899412857474,-87.66574266639441,88.0,$99.00
18073686,41.89136814373046,-87.64688170524397,100.0,$68.00
9023960,41.897451879410994,-87.67612729799484,91.0,$119.00
14927953,41.891889967402726,-87.65667856187575,100.0,$165.00
15037085,41.89409800649731,-87.65185877568943,90.0,$109.00
8007531,41.8997720791943,-87.66894432626584,100.0,$115.00
8090232,41.90683776871233,-87.68973921666971,90.0,$60.00
8499211,41.889362418013995,-87.65871457160273,100.0,$89.00
8474113,41.902271571929134,-87.66346260998102,98.0,$425.00
13712670,41.89764723967816,-87.67782872652164,100.0,$69.00
8223109,41.906632143844654,-87.67293124785105,99.0,$65.00
5601166,41.89540916503452,-87.67536771343892,99.0,$80.00
7676238,41.90446443170556,-87.6731920200315,99.0,$85.00
4075630,41.904270866208,-87.66726210749073,97.0,$99.00
17051798,41.900251042316754,-87.68147351600979,96.0,$175.00
12955756,41.910497018944476,-87.6758848014064,97.0,$49.00
15494746,41.894840241584745,-87.66600475563125,100.0,$60.00
10086315,41.894550046947295,-87.67970877963604,95.0,$175.00
14247824,41.910308291446405,-87.67526101647806,91.0,$75.00
13348367,41.8934269804193,-87.66776136417366,96.0,$155.00
10022363,41.9063905991464,-87.66613039173966,96.0,$62.00
5205377,41.904361160000185,-87.67953414472801,97.0,$74.00
7349855,41.9083135591641,-87.680648113349,95.0,$74.00
404792,41.889129692629275,-87.66763217070726,90.0,$130.00
16030945,41.89917472557468,-87.68745131765957,100.0,$120.00
16592678,41.90371068230446,-87.67623026517775,99.0,$28.00
3861771,41.9062395655961,-87.69183875650883,81.0,$99.00
12188895,41.89377010850561,-87.65797243386601,96.0,$70.00
5278739,41.906451540527954,-87.68640920634144,96.0,$79.00
6516410,41.89825335269808,-87.66731464628944,99.0,$109.00
17213309,41.89660899906495,-87.65723044708011,100.0,$65.00
12290871,41.9131285499157,-87.68720588958466,97.0,$125.00
3861696,41.89587302661183,-87.66394121082334,91.0,$99.00
14150807,41.904736310954014,-87.6645343222712,96.0,$250.00
1989590,41.9134444727879,-87.69030794402973,95.0,$55.00
9488188,41.90012951857203,-87.66581819669047,94.0,$30.00
13003641,41.90443385586229,-87.68779298010881,100.0,$37.00
15280994,41.89071998341639,-87.66133596898625,97.0,$99.00
5270345,41.89016508624828,-87.67674654507911,98.0,$150.00
7760721,41.90885407536292,-87.67357358984671,100.0,$460.00
14855621,41.89462195077246,-87.67127373409572,97.0,$54.00
17895468,41.90555631595811,-87.6776733141041,90.0,$39.00
14712050,41.90125262899912,-87.6692979917424,95.0,$200.00
16854441,41.91105044176657,-87.66672360376249,95.0,$259.00
13839781,41.906916886100696,-87.66834157324095,80.0,$350.00
7203650,41.905774389835315,-87.6654997447154,100.0,$45.00
14090131,41.90740674481841,-87.69405742047283,100.0,$50.00
16853744,41.9101627092246,-87.66808393886768,100.0,$299.00
8774687,41.90609925027794,-87.68314670102427,99.0,$120.00
7482058,41.90449816212647,-87.66256146928859,98.0,$109.00
16722560,41.89453915946957,-87.66523280705465,100.0,$75.00
1388296,41.91221459446727,-87.68508225262642,93.0,$200.00
17132614,41.90014494794085,-87.67462250796206,98.0,$110.00
7989457,41.90359299352084,-87.6964267879694,90.0,$70.00
13056839,41.899799543402175,-87.67904569609054,98.0,$139.00
7810030,41.89772907530983,-87.68283655127352,97.0,$99.00
7221759,41.91081473185717,-87.6703195188126,98.0,$149.00
9759758,41.89177521948749,-87.66064176863816,96.0,$155.00
8114685,41.9101606553522,-87.67253997026224,94.0,$70.00
14855159,41.8918844870704,-87.67942730636585,100.0,$150.00
4188695,41.901949558797185,-87.66527208693905,100.0,$190.00
16143701,41.9095254065551,-87.69112786874538,100.0,$85.00
11816750,41.907051813631575,-87.6878431836339,100.0,$120.00
15346127,41.89996713036616,-87.66317713484321,97.0,$200.00
14789011,41.900833392632116,-87.68505158592609,100.0,$95.00
14854501,41.90122464857044,-87.6952435276029,100.0,$60.00
15966634,41.908511999973996,-87.67344101873516,98.0,$69.00
207116,41.89180828672589,-87.67386022729734,94.0,$45.00
13183285,41.9071670984102,-87.66963347790697,88.0,$115.00
14805288,41.910735575314156,-87.6732248576281,94.0,$44.00
14887182,41.907058119291705,-87.69118129861602,90.0,$60.00
8685270,41.905149687873525,-87.67799231528734,97.0,$149.00
16001758,41.90727464928236,-87.68929545954309,100.0,$167.00
15395539,41.89578202590822,-87.69304446104636,100.0,$50.00
14838457,41.898545943850586,-87.69530569137613,100.0,$400.00
8743145,41.89370467352646,-87.66756859493886,92.0,$99.00
15149053,41.8947446392528,-87.65988330780594,100.0,$149.00
7530470,41.90496488606786,-87.68890671263621,94.0,$90.00
15738851,41.903711408172335,-87.66615332821958,95.0,$65.00
960326,41.89504804422568,-87.65448848706184,98.0,$302.00
2227179,41.89984396037769,-87.6764016183993,97.0,$100.00
713431,41.90893540884136,-87.692132817183,87.0,$119.00
13360060,41.90071104774117,-87.70131577660769,95.0,$219.00
3728937,41.90002342292449,-87.68581845951658,98.0,$79.00
15025763,41.90355593217075,-87.6749936542412,100.0,$229.00
17638964,41.90197976682799,-87.69101993495991,100.0,$85.00
7694453,41.909478659125035,-87.68734095192819,96.0,$55.00
15771760,41.911152225214465,-87.69372839557293,100.0,$175.00
14769165,41.89683639269357,-87.67363774359421,100.0,$177.00
7822338,41.89450108615266,-87.66250666031318,98.0,$144.00
6129236,41.89657232300655,-87.656005788741,97.0,$76.00
16000494,41.8993791398975,-87.6656296031708,98.0,$60.00
12379595,41.900623100195176,-87.67357261353102,100.0,$225.00
3073477,41.91180323322628,-87.70133032922003,100.0,$90.00
16426545,41.904911401780254,-87.66981793976696,93.0,$94.00
14487772,41.90825134085657,-87.6930315529452,87.0,$50.00
18162935,41.8948616881373,-87.69418241636379,100.0,$80.00
6104268,41.901556679334334,-87.66374950125002,99.0,$71.00
14449619,41.89664088889862,-87.66738815364347,99.0,$100.00
8001587,41.89969763779522,-87.67111934197769,97.0,$125.00
372929,41.898621593627674,-87.65597415038853,95.0,$295.00
3376665,41.90968027251238,-87.69767961031675,95.0,$80.00
7513210,41.89406121547483,-87.66589060756594,100.0,$119.00
7497203,41.896976565181475,-87.67588298286529,97.0,$109.00
9479123,41.90434555030965,-87.67524650165802,92.0,$300.00
1565607,41.908635683925716,-87.67287550417845,87.0,$225.00
4694880,41.893092998557755,-87.66514100688812,98.0,$90.00
8208892,41.898764925424096,-87.66917446285014,97.0,$65.00
3843454,41.91083159889872,-87.6971346633119,100.0,$70.00
11904373,41.896059547352074,-87.66200594267039,98.0,$209.00
1183072,41.90202119268457,-87.66630824396812,97.0,$85.00
3532148,41.89646497379146,-87.69619634086321,99.0,$179.00
2204244,41.91000294527903,-87.68413449186073,95.0,$73.00
7873162,41.893701330078784,-87.66029906775803,97.0,$59.00
12535741,41.90334249796861,-87.70659432826504,100.0,$75.00
13837397,41.891623102746536,-87.66022178312447,96.0,$87.00
7899683,41.90187670495397,-87.67029376338783,100.0,$309.00
18359380,41.89224875753778,-87.64803989984497,100.0,$0.00
10085417,41.8951679292329,-87.67881520108746,96.0,$122.00
12169682,41.8995241849126,-87.6641968531698,92.0,$100.00
220660,41.89164238076637,-87.67383641338516,95.0,$45.00
11902396,41.91036126723717,-87.6830227887667,89.0,$109.00
12623279,41.90620733031465,-87.67044738423382,99.0,$99.00
17554794,41.89528718747891,-87.66172691169052,100.0,$54.00
17159823,41.90684769648853,-87.69232093685991,100.0,$45.00
17664308,41.899256986061175,-87.67972916829052,100.0,$70.00
9428207,41.909997450494316,-87.68564925856684,97.0,$59.00
15195304,41.893414100248904,-87.66516070214867,98.0,$125.00
15911102,41.90959068499301,-87.68630298901665,97.0,$135.00
4709507,41.891529391306705,-87.65690192773614,93.0,$265.00
2874486,41.902425819541946,-87.67027884786646,100.0,$95.00
10749118,41.901538968534496,-87.67564117060812,95.0,$200.00
1267060,41.89239450310522,-87.66545611184155,100.0,$118.00
4512813,41.91247347982063,-87.69036681130127,93.0,$179.00
629745,41.89375425155419,-87.66545244959197,95.0,$129.00
7816608,41.911787286526426,-87.67062919906549,99.0,$99.00
7659968,41.89455993257129,-87.67547618804242,100.0,$60.00
15787411,41.9110675915381,-87.67548446403099,94.0,$80.00
15041932,41.906487710020095,-87.68967686795473,90.0,$59.00
5759051,41.908228149525826,-87.68884094714979,97.0,$139.00
3898336,41.902272538318364,-87.6795748360045,96.0,$70.00
13099032,41.90940311539085,-87.69264392074933,100.0,$90.00
14016520,41.89566001359622,-87.66225886584934,99.0,$75.00
5103548,41.89272301765368,-87.67036440161762,95.0,$110.00
6527596,41.8982114921167,-87.6696211737136,96.0,$110.00
13672081,41.90526004990856,-87.66782713924447,97.0,$64.00
9232008,41.88926946368978,-87.65930796915964,80.0,$185.00
6930974,41.900770378495544,-87.66923658965858,100.0,$61.00
14966363,41.89913625202088,-87.66946605991451,99.0,$76.00
16916051,41.90166351346311,-87.69873680088028,100.0,$65.00
13377080,41.89632834935225,-87.67864911482985,94.0,$110.00
7806482,41.90208600428731,-87.69263802603678,97.0,$65.00
10837496,41.90813684154193,-87.6831725037418,99.0,$95.00
3809530,41.89983340025415,-87.6734865335466,99.0,$195.00
15858221,41.89708961715097,-87.68082230527273,100.0,$46.00
12509442,41.91131279197515,-87.68604893711168,96.0,$74.00
8422216,41.9058884916355,-87.68979318169846,98.0,$39.00
7918611,41.89607394381215,-87.66019112197367,96.0,$95.00
2515100,41.899072226930215,-87.68084967829391,94.0,$40.00
13328559,41.89427154205421,-87.65088670313355,94.0,$299.00
15917248,41.90227485024776,-87.68081220778488,87.0,$110.00
15786161,41.90619057562674,-87.68530969722413,90.0,$175.00
7954578,41.89657391638925,-87.65459123397724,100.0,$150.00
14770316,41.9041232329676,-87.68167999978624,93.0,$185.00
5210931,41.889445184367,-87.68241361313497,97.0,$175.00
7347908,41.89967744152413,-87.68180308673003,97.0,$99.00
9133070,41.907025930195374,-87.68768632083919,98.0,$55.00
1399297,41.89721794207286,-87.66611434098681,94.0,$160.00
15162368,41.906251476679884,-87.67117661144344,97.0,$65.00
17030100,41.90994136119161,-87.67229841921238,100.0,$150.00
14613739,41.89428719637214,-87.67629328608534,98.0,$100.00
7330664,41.89286971357613,-87.65986830907049,92.0,$250.00
2176509,41.913763067545226,-87.68314097990505,96.0,$299.00
3563297,41.9018199013263,-87.68402080382359,95.0,$55.00
16719674,41.89375735303306,-87.66357628033234,100.0,$125.00
16391986,41.89790715895163,-87.69742708713542,98.0,$75.00
12869372,41.89975237817062,-87.66141522223116,100.0,$280.00
5092325,41.908378412325064,-87.67519264930924,98.0,$76.00
14868162,41.906533722649776,-87.66907604912814,85.0,$99.00
9885299,41.904135746792,-87.66490608948929,91.0,$399.00
17302645,41.89376575871604,-87.66332258608251,100.0,$45.00
11802754,41.91031016646421,-87.69356344122234,99.0,$55.00
6953009,41.906194256091744,-87.67648343404564,98.0,$105.00
1890388,41.891741658452474,-87.64673048521122,98.0,$99.00
6292490,41.89600956564201,-87.68308777519195,92.0,$165.00
5506205,41.90732356923671,-87.68970043498696,96.0,$52.00
4823973,41.89711189358283,-87.67292184953051,95.0,$90.00
2268034,41.90016474562829,-87.69189964413674,96.0,$455.00
8507201,41.90536644138539,-87.67964831460004,100.0,$73.00
10524671,41.89470567670661,-87.68087852860519,93.0,$155.00
4872152,41.90793364161927,-87.68840234682342,96.0,$55.00
14402559,41.9021503348236,-87.67979590599951,100.0,$151.00
7034822,41.90735602108649,-87.6740213508193,90.0,$105.00
1857003,41.90949079816885,-87.68356266713567,95.0,$70.00
14472856,41.89230965051952,-87.67430702366171,99.0,$100.00
9606796,41.91210036786378,-87.67490378691105,99.0,$79.00
5117490,41.899554626202935,-87.69221969845233,98.0,$85.00
9232240,41.88983114952945,-87.65868979343328,93.0,$125.00
9885174,41.904562363127475,-87.66565617739336,90.0,$599.00
5102125,41.894936077758075,-87.65888053715614,98.0,$90.00
15342084,41.89686319052032,-87.67670801840248,100.0,$150.00
11885044,41.90420529976428,-87.66426524584264,100.0,$99.00
14490086,41.90142570438803,-87.67871793015254,96.0,$99.00
14154418,41.907552484032365,-87.67646209532406,98.0,$140.00
172616,41.8975265876515,-87.67315488384683,96.0,$145.00
16275886,41.91116219738058,-87.67426383352608,100.0,$225.00
14399901,41.90024427504125,-87.67458766581629,100.0,$97.00
5855595,41.90122907081111,-87.68338628359095,92.0,$99.00
5085454,41.90836876366778,-87.66666551000296,96.0,$160.00
13588840,41.90553529155802,-87.68862229413516,97.0,$30.00
7548108,41.899367093652295,-87.6856780161161,93.0,$90.00
7002438,41.89165301275579,-87.67658268350256,100.0,$350.00
16963865,41.900347466477434,-87.67439612466828,91.0,$149.00
7886331,41.89257347557403,-87.64733604578609,95.0,$60.00
2934604,41.90425717137902,-87.67102993808821,100.0,$133.00
7509321,41.912205807309434,-87.67618646948647,96.0,$160.00
17698365,41.904547730178116,-87.66621029198478,98.0,$250.00
17421659,41.899111518142206,-87.67165279402208,98.0,$65.00
14914810,41.90003605630719,-87.70609506741276,80.0,$26.00
13713501,41.89535470641183,-87.68123574911957,99.0,$75.00
14085597,41.89382983637797,-87.65827042105047,97.0,$155.00
12916554,41.89338604785603,-87.65812589007194,100.0,$199.00
585353,41.889562108266794,-87.66267336337219,89.0,$49.00
2062638,41.89669608192303,-87.6573386915374,94.0,$295.00
2954956,41.89713561759472,-87.68822334615714,87.0,$66.00
824518,41.90212918273704,-87.67598206154554,98.0,$144.00
15144164,41.89520771913375,-87.67874392607172,100.0,$120.00
5041693,41.89394367707102,-87.68549634674177,94.0,$165.00
13693185,41.89118556250233,-87.65572144745458,96.0,$120.00
17851246,41.89801249535679,-87.70085002182705,100.0,$109.00
8017014,41.9015751041495,-87.66315915620415,95.0,$277.00
7837690,41.90955600808682,-87.67344308973041,97.0,$80.00
18040546,41.89965907295815,-87.6937361776839,89.0,$70.00
13076788,41.91179721078602,-87.67952180158969,100.0,$65.00
6934815,41.89251460927158,-87.66010084598071,82.0,$104.00
16355347,41.90509457177947,-87.68649534880954,98.0,$69.00
446474,41.90095192262419,-87.68181153802931,95.0,$175.00
5903149,41.8979784124416,-87.68826987828575,99.0,$129.00
6246314,41.911649159118944,-87.692303692456,98.0,$275.00
724895,41.88994892635976,-87.66095576854954,86.0,$44.00
9089241,41.90436540134276,-87.68363896964401,97.0,$129.00
724656,41.90018914075158,-87.69862249729317,91.0,$35.00
8208108,41.91392923739584,-87.6933825553319,98.0,$100.00
17551014,41.90381291278525,-87.66161887685995,87.0,$149.00
14585496,41.89925745490381,-87.69881644303585,98.0,$49.00
10572814,41.90086768871731,-87.68122404774785,100.0,$105.00
17929210,41.90408222415084,-87.67802490819702,98.0,$39.00
10340807,41.89298578323247,-87.66199259597359,99.0,$67.00
17191860,41.893351231784905,-87.66067895529888,94.0,$137.00
12227483,41.89917190351635,-87.68591889003929,100.0,$120.00
5706620,41.9019652070079,-87.67407774106589,93.0,$279.00
11693541,41.90696224890878,-87.6852709771821,98.0,$129.00
7197517,41.90987745642289,-87.68946785512823,95.0,$125.00
14144295,41.89183684390933,-87.65773673643169,99.0,$149.00
17617712,41.90806789424112,-87.68569339102547,80.0,$125.00
6935299,41.89181278811132,-87.65786197031309,82.0,$132.00
12606818,41.904629450905595,-87.66497568974081,100.0,$60.00
6644524,41.91275829741416,-87.67819622571264,97.0,$300.00
6312726,41.89679476906754,-87.66793410004883,100.0,$210.00
14963271,41.89694324365113,-87.67735434175448,95.0,$89.00
6423299,41.89680748273555,-87.6551325653154,98.0,$339.00
4706795,41.90379564076298,-87.66226532488625,99.0,$85.00
3485081,41.90711284575524,-87.68218834559883,89.0,$105.00
15857734,41.90358148634855,-87.67182467708452,100.0,$480.00
14537102,41.90785357366253,-87.69177013187776,99.0,$150.00
15324238,41.88970107029757,-87.65624505202746,96.0,$40.00
3826514,41.911465120597626,-87.66968250115956,96.0,$119.00
1332249,41.91078221115428,-87.68429625676167,91.0,$170.00
13406590,41.90055669128861,-87.6921773779369,98.0,$50.00
5974083,41.89307216902364,-87.6500594874539,98.0,$142.00
1495328,41.900849110277576,-87.66475749707485,92.0,$210.00
16355554,41.90411337141045,-87.68554483991386,98.0,$61.00
1668481,41.89664875175674,-87.69719040782248,96.0,$85.00
17584308,41.89648135333359,-87.67103608437904,90.0,$119.00
7092873,41.908480510828646,-87.67335353246617,100.0,$55.00
5571262,41.8980681910566,-87.6733642761747,99.0,$275.00
7844294,41.90400963868982,-87.67778574555021,99.0,$58.00
16259189,41.90304660019485,-87.69212642313799,100.0,$48.00
5322865,41.910598042768896,-87.6759071475656,94.0,$48.00
16996930,41.898664125901725,-87.66693358407692,100.0,$45.00
3091905,41.90333957574188,-87.6759354973594,96.0,$105.00
16925222,41.90594110814792,-87.66374114163263,97.0,$110.00
5657221,41.899101333962044,-87.66411045959353,97.0,$249.00
9835124,41.912583151725244,-87.67238203843407,98.0,$70.00
10098920,41.904849299336774,-87.68862402144836,100.0,$30.00
17895043,41.90387354300095,-87.67664254859619,100.0,$165.00
626296,41.891189156835324,-87.66091368507982,85.0,$48.00
7917156,41.91139394460772,-87.68566811433477,97.0,$60.00
9768553,41.9063679398398,-87.67787944212341,100.0,$60.00
16567888,41.90576919101116,-87.68286502522409,93.0,$95.00
8277434,41.90936194242305,-87.69184692137057,87.0,$50.00
14474519,41.906764852757505,-87.66880968518848,100.0,$54.00
15519276,41.8977374500261,-87.69098741621444,84.0,$32.00
1524306,41.906127748480905,-87.66607432470462,100.0,$250.00
9571791,41.894980103357824,-87.68396554728358,95.0,$50.00
2658124,41.89559348229343,-87.67602074697932,97.0,$79.00
