ID,Latitude,Longitude,Primary Type
11115837,41.667705197,-87.620706968,NARCOTICS
11115839,41.752243051,-87.605227129,WEAPONS VIOLATION
11115841,41.917385543,-87.667795182,BATTERY
11115850,42.017122326999996,-87.680467796,ASSAULT
11115853,41.754993328000005,-87.71898905200001,WEAPONS VIOLATION
11115860,41.758214815,-87.62411933799999,THEFT
11115869,41.763405583,-87.599419537,CRIMINAL DAMAGE
11115870,41.955965815999996,-87.72246707299999,THEFT
11115871,41.791292027,-87.670578957,NARCOTICS
11115872,41.748528044000004,-87.631818974,BATTERY
11115873,41.742710224,-87.63408818100001,THEFT
11115876,41.792888764000004,-87.623201832,WEAPONS VIOLATION
11115882,41.733537555,-87.60474598100001,WEAPONS VIOLATION
11115894,41.761361892,-87.657710237,NARCOTICS
11115898,41.909279917,-87.773375269,BATTERY
11115900,41.890193361,-87.679334254,THEFT
11115902,41.85839652,-87.64289479,THEFT
11115906,41.880992603,-87.704516169,INTERFERENCE WITH PUBLIC OFFICER
11115908,41.86527236,-87.693373816,ASSAULT
11115917,41.771357512,-87.67248883399999,WEAPONS VIOLATION
11115918,41.909793281999995,-87.67655155,BATTERY
11115920,41.764728045,-87.56127231200001,CRIMINAL TRESPASS
11115926,41.86815603,-87.77422626299999,BATTERY
11115928,41.734824676,-87.55414175700001,BATTERY
11115929,41.779703352,-87.647743243,WEAPONS VIOLATION
11115939,41.77327712,-87.703006844,BURGLARY
11115942,41.736930377,-87.584391221,THEFT
11115949,41.956368391,-87.74329779,ASSAULT
11115982,41.909363332,-87.76688298,THEFT
11116057,41.778687577,-87.67632552399999,BURGLARY
11116080,41.881890811999995,-87.721436189,BATTERY
11116090,41.885336056,-87.738909623,BATTERY
11116134,41.746727391,-87.662543236,CRIMINAL TRESPASS
11116136,41.798226978,-87.709818519,BATTERY
11116150,41.878370307,-87.70724813700001,CRIMINAL DAMAGE
11116154,41.755633716999995,-87.644173224,CRIMINAL TRESPASS
11116157,41.908305473,-87.628793935,NARCOTICS
11116160,41.69185955,-87.619612961,ASSAULT
11116161,41.822506824,-87.710544245,ASSAULT
11116179,41.892527513000005,-87.70768653,BATTERY
11116182,41.78041724,-87.60542545700001,DECEPTIVE PRACTICE
11116193,41.866363205999996,-87.772931225,BATTERY
11116195,41.866235446,-87.72051714700001,NARCOTICS
11116202,41.875458045,-87.710162618,NARCOTICS
11116226,41.966669657,-87.65479517200001,BATTERY
11116238,41.768028862,-87.644487793,NARCOTICS
11116241,41.874947338000005,-87.72547164,THEFT
11116271,41.76970436,-87.653025811,BURGLARY
11116284,41.762236675,-87.659936931,BATTERY
11116292,41.86539851,-87.71950086,NARCOTICS
11116306,41.808981361,-87.606551046,THEFT
11116312,41.828762286999996,-87.614436164,CRIMINAL TRESPASS
11116313,41.702313640999996,-87.563224189,DECEPTIVE PRACTICE
11116316,41.791950089000004,-87.800760135,THEFT
11116320,41.678585145,-87.617837834,WEAPONS VIOLATION
11116323,41.860152176999996,-87.70792880100001,NARCOTICS
11116328,41.866200165,-87.72316816200001,NARCOTICS
11116329,41.756604794,-87.576095781,CRIMINAL TRESPASS
11116347,42.01937388,-87.67159413799999,THEFT
11116349,41.87503524,-87.743914288,NARCOTICS
11116351,41.758126171,-87.631582508,DECEPTIVE PRACTICE
11116374,41.898344627,-87.64200550000001,OTHER OFFENSE
11116387,41.88023536,-87.76565677299999,NARCOTICS
11116393,41.803134164,-87.66546153700001,NARCOTICS
11116394,41.867428687,-87.626342565,BATTERY
11116396,41.91305649,-87.76343719299999,NARCOTICS
11116408,41.893469034,-87.632648229,CRIMINAL TRESPASS
11116419,41.974103021,-87.659805915,BATTERY
11116427,41.856220811,-87.712695002,ASSAULT
11116431,41.893661759000004,-87.71290562899999,NARCOTICS
11116449,41.786829172,-87.65868227899999,WEAPONS VIOLATION
11116451,41.809651402,-87.671075676,OTHER OFFENSE
11116464,41.868233449,-87.704810109,WEAPONS VIOLATION
11116488,41.768432276999995,-87.67443236,OTHER OFFENSE
11116498,41.771964817,-87.684184206,WEAPONS VIOLATION
11116505,41.938476526,-87.774090236,BATTERY
11116507,41.73324616,-87.658125863,OTHER OFFENSE
11116513,41.751219684,-87.66346029299999,NARCOTICS
11116517,41.907542438,-87.64597668799999,BATTERY
11116522,41.76515315,-87.64775154799999,DECEPTIVE PRACTICE
11116526,41.695982095,-87.59665314200001,THEFT
11116533,41.746140855,-87.652406156,BATTERY
11116540,41.838967983,-87.66577897799999,THEFT
11116549,41.884547876,-87.73720928600001,NARCOTICS
11116564,41.881984139000004,-87.697198767,BATTERY
11116593,41.880294885,-87.761062437,WEAPONS VIOLATION
11116639,41.714597905,-87.56702223200001,BATTERY
11116667,41.854963672,-87.627133239,OBSCENITY
11116676,41.80859321,-87.665577234,THEFT
11116678,41.897701213000005,-87.641795727,CRIMINAL TRESPASS
11116679,41.839968002,-87.723211919,WEAPONS VIOLATION
11116694,41.73090555,-87.551276585,NARCOTICS
11116701,41.909868438000004,-87.727664347,NARCOTICS
11116711,41.773320568,-87.587465382,THEFT
11116717,41.764569155,-87.628341654,NARCOTICS
11116723,41.784323332,-87.661909508,THEFT
11116730,41.87178962,-87.633564301,MOTOR VEHICLE THEFT
11116737,41.959891679,-87.767222504,THEFT
11116778,41.736575797,-87.554179213,CRIMINAL DAMAGE
11116790,41.883680016,-87.739196724,INTERFERENCE WITH PUBLIC OFFICER
11116800,41.720080027,-87.56686919200001,NARCOTICS
11116803,41.978280397,-87.701437904,CRIMINAL TRESPASS
11116810,41.871846166,-87.653023249,BATTERY
11116811,41.861699337,-87.722605232,NARCOTICS
11116813,41.755385713,-87.641720347,NARCOTICS
11116814,41.959891679,-87.767222504,THEFT
11116818,41.81159312,-87.669911205,NARCOTICS
11116834,41.888599915,-87.63251046799999,BATTERY
11116838,41.779960201,-87.632099778,CRIMINAL TRESPASS
11116844,41.795201417,-87.66704747,BATTERY
11116845,41.81255052,-87.59689261700001,BATTERY
11116860,41.793772993000005,-87.689420934,BATTERY
11116880,41.877623654000004,-87.773651705,CONCEALED CARRY LICENSE VIOLATION
11116881,41.736668489,-87.57085981899999,NARCOTICS
11116882,41.764682386,-87.66378579200001,CRIMINAL TRESPASS
11116883,41.764191536999995,-87.648025699,NARCOTICS
11116899,41.929743818,-87.684273777,THEFT
11116904,41.810768138,-87.684507864,THEFT
11116907,41.775944964000004,-87.609479452,ASSAULT
11116908,41.775944964000004,-87.609479452,ASSAULT
11116921,41.909801017,-87.73259154600001,ASSAULT
11116926,41.722449602,-87.576995119,OTHER OFFENSE
11116932,41.879148115,-87.740567984,PROSTITUTION
11116937,41.880300708,-87.73791708600001,PROSTITUTION
11116940,41.870028733000005,-87.73893029999999,PROSTITUTION
11116941,41.869569700999996,-87.74304295399999,PROSTITUTION
11116942,41.775832433000005,-87.609477051,BATTERY
11116943,41.978280397,-87.701437904,THEFT
11116948,41.806392948,-87.660046916,NARCOTICS
11116956,41.808485674,-87.677877147,CRIMINAL DAMAGE
11116957,41.799490663,-87.593499384,THEFT
11116959,41.792122371,-87.735382148,BATTERY
11116960,41.679451255,-87.65522551299999,INTERFERENCE WITH PUBLIC OFFICER
11116961,41.901017813,-87.766824506,BATTERY
11116965,41.824976728,-87.633795457,CRIMINAL TRESPASS
11116971,41.778099133000005,-87.633828531,NARCOTICS
11116973,41.738253005,-87.562380927,CRIMINAL DAMAGE
11116977,41.969229299,-87.713386363,CRIMINAL TRESPASS
11116982,41.772998982,-87.576478539,CRIMINAL TRESPASS
11116990,41.779607237,-87.63633092299999,BATTERY
11116994,41.856019022,-87.73254819,WEAPONS VIOLATION
11117003,41.909112742,-87.719203479,OTHER OFFENSE
11117007,41.779816419,-87.701941891,INTERFERENCE WITH PUBLIC OFFICER
11117009,41.783449861,-87.640971514,BATTERY
11117017,41.945121424,-87.645911357,NARCOTICS
11117018,41.861335178000004,-87.625690175,BATTERY
11117026,41.712359904,-87.62009309,INTERFERENCE WITH PUBLIC OFFICER
11117044,41.750940756999995,-87.62518522200001,NARCOTICS
11117048,41.764395371999996,-87.650457411,ASSAULT
11117074,41.909821746999995,-87.670996482,CRIMINAL TRESPASS
11117099,41.878562742,-87.63226763600001,DECEPTIVE PRACTICE
11117112,41.789676231,-87.648685729,NARCOTICS
11117115,41.917559503,-87.689155396,WEAPONS VIOLATION
11117116,41.894692183000004,-87.61563657399999,DECEPTIVE PRACTICE
11117126,41.695982095,-87.59665314200001,THEFT
11117165,41.775119261,-87.64709550799999,WEAPONS VIOLATION
11117177,41.795191528000004,-87.58815799799999,THEFT
11117180,41.737179754,-87.721514765,PUBLIC PEACE VIOLATION
11117183,41.998638634,-87.66918595700001,BURGLARY
11117197,41.954537863,-87.65114825,CRIMINAL TRESPASS
11117202,41.875415013,-87.71387525200001,CRIMINAL DAMAGE
11117207,41.945238279,-87.712670479,THEFT
11117218,41.844096488000005,-87.652135549,OTHER OFFENSE
11117232,41.897886388,-87.724934589,NARCOTICS
11117245,41.716736460999996,-87.6479477,BATTERY
11117250,41.963070794000004,-87.655984213,THEFT
11117263,41.93388339,-87.70824541100001,OBSCENITY
11117274,41.764808812,-87.633426751,BATTERY
11117278,41.87900312,-87.629339891,THEFT
11117284,41.777183498,-87.760363239,CRIMINAL TRESPASS
11117293,41.812417118,-87.624545162,CRIMINAL TRESPASS
11117303,41.908849952,-87.646645976,THEFT
11117325,41.858594819000004,-87.62721442700001,NARCOTICS
11117337,41.846245861999996,-87.628139319,NARCOTICS
11117345,41.791593204,-87.676670466,NARCOTICS
11117347,41.778877155,-87.70884010600001,NARCOTICS
11117353,41.968569215,-87.69410232700001,ASSAULT
11117356,41.707740568,-87.623535404,NARCOTICS
11117368,41.866937617,-87.624141504,BATTERY
11117390,41.976851851999996,-87.654999693,THEFT
11117396,41.874222994,-87.735957704,NARCOTICS
11117406,41.749414464000004,-87.73044659700001,BATTERY
11117411,41.888519699,-87.752920379,NARCOTICS
11117429,41.754903505,-87.665983785,NARCOTICS
11117459,41.75350644,-87.665946948,NARCOTICS
11117470,41.750832464,-87.605224746,ASSAULT
11117496,41.763952506,-87.674723781,NARCOTICS
11117521,41.944903006,-87.77230276799999,BATTERY
11117535,41.771478033,-87.67006811,BATTERY
11117545,41.653790326999996,-87.599175942,CRIMINAL DAMAGE
11117552,41.726553081999995,-87.608620108,WEAPONS VIOLATION
11117553,41.757063578,-87.57575320299999,WEAPONS VIOLATION
11117564,41.775429728,-87.640753492,BATTERY
11117578,41.862365191,-87.71830373200001,MOTOR VEHICLE THEFT
11117598,41.915729613,-87.746056778,THEFT
11117600,41.750940756999995,-87.62518522200001,BATTERY
11117605,41.895588864000004,-87.63465988700001,CRIMINAL TRESPASS
11117616,41.781498301,-87.613233776,BATTERY
11117625,41.88171846,-87.62776042600001,THEFT
11117632,41.915729613,-87.746056778,THEFT
11117633,41.960409556,-87.77265576799999,CRIMINAL TRESPASS
11117641,41.692569761,-87.62439788200001,NARCOTICS
11117644,41.726555063,-87.608499196,NARCOTICS
11117645,41.851691435999996,-87.72319962600001,NARCOTICS
11117650,41.892753031,-87.62419389600001,THEFT
11117666,41.915729613,-87.746056778,THEFT
11117667,41.915729613,-87.746056778,THEFT
11117668,41.805750196999995,-87.67461864299999,WEAPONS VIOLATION
11117672,41.838967983,-87.66577897799999,THEFT
11117677,41.856920756,-87.66433323700001,PUBLIC PEACE VIOLATION
11117679,41.779091991,-87.69500131299999,NARCOTICS
11117704,42.009109848,-87.666714805,BURGLARY
11117718,41.798564615,-87.674435515,BATTERY
11117723,41.749702273000004,-87.665850761,NARCOTICS
11117734,41.926287021,-87.785547998,THEFT
11117735,41.744249861,-87.65842465799999,WEAPONS VIOLATION
11117739,41.876201618,-87.71014070700001,GAMBLING
11117759,41.780454612,-87.602235272,OTHER OFFENSE
11117761,41.893561802,-87.722929846,NARCOTICS
11117765,41.785953172,-87.65952014,INTERFERENCE WITH PUBLIC OFFICER
11117767,41.865614975,-87.72149595799999,CRIMINAL TRESPASS
11117786,41.772988395,-87.694456948,BATTERY
11117788,41.888525948,-87.644322264,THEFT
11117792,41.976851851999996,-87.654999693,THEFT
11117793,41.786994338,-87.664400711,ASSAULT
11117796,41.770020864,-87.6913338,CRIMINAL TRESPASS
11117800,41.890738616,-87.717396251,DECEPTIVE PRACTICE
11117808,41.743949634,-87.57508291200001,OTHER OFFENSE
11117811,41.753800223,-87.644123205,NARCOTICS
11117814,41.684160442,-87.66269195,ASSAULT
11117842,41.923690214000004,-87.644726741,THEFT
11117862,41.72363784,-87.66273216299999,CRIMINAL TRESPASS
11117866,41.884388595,-87.750012551,BATTERY
11117867,41.908560535,-87.67740914299999,BATTERY
11117875,41.871569541,-87.73389693799999,BATTERY
11117879,41.895003278000004,-87.62152816,CRIMINAL TRESPASS
11117882,41.881944411,-87.73420392,BATTERY
11117888,41.759052575,-87.63094200399999,OTHER OFFENSE
11117890,41.86821682,-87.6304532,THEFT
11117893,41.780479458,-87.650880747,GAMBLING
11117894,41.735178313,-87.65210795,PUBLIC PEACE VIOLATION
11117909,41.866286618000004,-87.71572560700001,NARCOTICS
11117912,41.920788586,-87.76708692,NARCOTICS
11117922,41.751347407,-87.70051318600001,BATTERY
11117923,41.899439318,-87.76228001,WEAPONS VIOLATION
11117926,41.784349671,-87.674038416,CRIMINAL TRESPASS
11117929,41.864542568000005,-87.70835593,WEAPONS VIOLATION
11117931,41.874342292,-87.72678085,NARCOTICS
11117935,41.970548531,-87.66108260600001,WEAPONS VIOLATION
11117941,41.909784344,-87.73412735,CRIMINAL TRESPASS
11117944,41.707250544000004,-87.604006449,NARCOTICS
11117945,41.684439198,-87.62766483700001,NARCOTICS
11117947,41.750359395,-87.600312091,DECEPTIVE PRACTICE
11117954,41.880751096,-87.723855981,THEFT
11117960,41.777385415,-87.648369192,WEAPONS VIOLATION
11117964,41.70276133,-87.543466175,BATTERY
11117967,41.803966803,-87.668493446,OTHER OFFENSE
11117977,41.909577258,-87.749867783,NARCOTICS
11117980,41.873986480999996,-87.630658024,NARCOTICS
11117984,41.751428054,-87.67195301,INTERFERENCE WITH PUBLIC OFFICER
11117987,41.985909686,-87.770048621,BATTERY
11117988,41.695252238,-87.62861948700001,ASSAULT
11117997,41.701286653000004,-87.607398843,WEAPONS VIOLATION
11118005,41.893193047,-87.633742079,ASSAULT
11118009,41.752220731,-87.60646974299999,NARCOTICS
11118011,41.827861445,-87.70209743299999,BATTERY
11118012,41.964313223000005,-87.66100108200001,ASSAULT
11118017,41.754926859,-87.658704961,BATTERY
11118034,41.758214815,-87.62411933799999,BATTERY
11118037,41.823556849,-87.631367455,ASSAULT
11118041,41.909829291,-87.676609962,THEFT
11118042,41.769580314,-87.662734105,BATTERY
11118044,41.902854106999996,-87.67480801399999,CRIMINAL DAMAGE
11118047,41.903168813,-87.678492886,BATTERY
11118051,41.784995638000005,-87.617363627,BATTERY
11118052,41.8910685,-87.63953877200001,CRIMINAL TRESPASS
11118055,41.702282173,-87.535283936,OTHER OFFENSE
11118063,41.893958399999995,-87.75556337,BATTERY
11118065,41.740874255,-87.721637255,THEFT
11118066,41.94911771,-87.64924671,BATTERY
11118072,41.865397251,-87.708075934,BATTERY
11118074,41.942100416,-87.73466292399999,BATTERY
11118076,41.845328316999996,-87.723355509,WEAPONS VIOLATION
11118081,41.945688581999995,-87.649437757,BATTERY
11118082,41.796626414,-87.677664275,CRIMINAL DAMAGE
11118087,41.844787657,-87.734297469,NARCOTICS
11118088,41.751413786,-87.667108361,ASSAULT
11118092,41.692122131,-87.661346081,CRIMINAL DAMAGE
11118094,41.849120759,-87.70150309,WEAPONS VIOLATION
11118116,41.939918899,-87.653369734,BATTERY
11118117,41.698524847,-87.53286604899999,INTERFERENCE WITH PUBLIC OFFICER
11118146,41.794794662,-87.61679251,DECEPTIVE PRACTICE
11118156,41.941788278000004,-87.650229265,DECEPTIVE PRACTICE
11118167,41.910723346,-87.67747149899999,DECEPTIVE PRACTICE
11118174,41.799285431,-87.61609334200001,INTERFERENCE WITH PUBLIC OFFICER
11118185,41.775137396,-87.590446859,BATTERY
11118186,41.750476891,-87.601523766,CRIMINAL DAMAGE
11118191,41.750476891,-87.601523766,BATTERY
11118194,41.876581037,-87.74513751299999,THEFT
11118209,41.86710024,-87.723677264,NARCOTICS
11118212,41.98287878,-87.791440835,OTHER OFFENSE
11118222,41.946072359,-87.706578811,BURGLARY
11118232,41.993551055,-87.80918792,OTHER OFFENSE
11118240,41.926927614,-87.752293085,BATTERY
11118256,41.80171934,-87.63070362100001,NARCOTICS
11118267,41.758903325,-87.63572301299999,NARCOTICS
11118277,41.859746945,-87.63027064299999,THEFT
11118305,41.884942349,-87.746665654,THEFT
11118306,41.899410159,-87.624131266,THEFT
11118318,41.786630802,-87.64376068700001,ASSAULT
11118331,41.749899475,-87.663426378,NARCOTICS
11118336,41.911379424,-87.69701719700001,BATTERY
11118341,41.778340981,-87.703122242,CRIMINAL TRESPASS
11118345,41.89200307,-87.628076963,THEFT
11118347,41.858940061,-87.71824845200001,OTHER OFFENSE
11118373,41.858719621,-87.665041319,BATTERY
11118381,41.742710224,-87.63408818100001,CRIMINAL TRESPASS
11118410,41.873807522,-87.69445629,BATTERY
11118416,41.771435043000004,-87.71858657799999,CRIMINAL TRESPASS
11118449,41.761294785,-87.62159668299999,BATTERY
11118459,41.883500186999996,-87.627876698,THEFT
11118480,41.939444419000004,-87.68959676799999,ASSAULT
11118482,41.754592961,-87.74152853700001,THEFT
11118501,41.809314925,-87.620808615,WEAPONS VIOLATION
11118506,41.764177568,-87.67472881,BATTERY
11118519,41.990368238,-87.71041143,NARCOTICS
11118541,41.90849796,-87.758411673,DECEPTIVE PRACTICE
11118547,41.850701947,-87.73122521100001,WEAPONS VIOLATION
11118556,41.765038875,-87.61161808700001,BATTERY
11118561,41.86315933,-87.62245416299999,BATTERY
11118562,41.866341526999996,-87.71115430100001,THEFT
11118577,41.707095328,-87.628834415,OTHER OFFENSE
11118590,41.753511841999995,-87.647754505,CRIMINAL TRESPASS
11118598,41.879636208,-87.73625613600001,ASSAULT
11118600,41.695982095,-87.59665314200001,THEFT
11118625,41.883500186999996,-87.627876698,THEFT
11118627,41.873699424,-87.704705156,BATTERY
11118629,41.742084508000005,-87.666871364,ASSAULT
11118639,41.804101797,-87.661039189,BURGLARY
11118641,42.018311737,-87.675866628,THEFT
11118646,41.804101797,-87.661039189,BATTERY
11118655,41.767180416,-87.573882016,CRIMINAL TRESPASS
11118657,41.881183104,-87.68498211,THEFT
11118666,41.768760396,-87.621778099,ASSAULT
11118671,41.746320381,-87.563068609,ASSAULT
11118673,41.901838568,-87.67477804200001,ASSAULT
11118690,41.729973529,-87.60271636600001,BATTERY
11118691,41.786291714,-87.664386014,NARCOTICS
11118693,41.734847232,-87.545777045,ASSAULT
11118696,41.865381336999995,-87.717830604,PUBLIC PEACE VIOLATION
11118697,41.780268074,-87.613984483,NARCOTICS
11118699,41.923800383,-87.77747779100001,WEAPONS VIOLATION
11118700,41.793665733000005,-87.66487775200001,ASSAULT
11118704,41.697529691,-87.59491083,CRIMINAL TRESPASS
11118708,41.743832735,-87.56246441799999,WEAPONS VIOLATION
11118713,41.866160091,-87.7259624,WEAPONS VIOLATION
11118714,41.825701375,-87.675147967,ASSAULT
11118721,41.735873659,-87.657394882,BATTERY
11118724,41.766259585,-87.66506701200001,NARCOTICS
11118725,41.866160091,-87.7259624,NARCOTICS
11118727,41.890053025,-87.62870440200001,BATTERY
11118730,41.735689669,-87.67056469399999,WEAPONS VIOLATION
11118735,41.746320381,-87.563068609,BATTERY
11118738,42.005401586,-87.668931657,THEFT
11118748,41.94615514,-87.745042447,BATTERY
11118756,41.771538016,-87.62673300899999,NARCOTICS
11118757,41.820314075,-87.68474535799999,ASSAULT
11118774,41.706820777,-87.613756439,WEAPONS VIOLATION
11118779,41.764632089,-87.62831164100001,NARCOTICS
11118790,41.752426195,-87.600365537,BATTERY
11118791,41.772972076,-87.644610871,BATTERY
11118795,41.961710609,-87.7180589,BATTERY
11118797,41.728702006999995,-87.60300553200001,PUBLIC PEACE VIOLATION
11118798,41.889203826,-87.631640804,BATTERY
11118799,41.864525832,-87.709820903,MOTOR VEHICLE THEFT
11118806,41.874974798000004,-87.725475051,NARCOTICS
11118811,41.794530105999996,-87.632179351,OTHER OFFENSE
11118812,41.843527103,-87.709885359,BATTERY
11118813,41.836641505,-87.70480740200001,BATTERY
11118826,41.720278389,-87.54828460799999,BATTERY
11118835,41.88534469,-87.71000044700001,ASSAULT
11118856,41.737750767,-87.604855911,THEFT
11118879,41.858251355,-87.72860316299999,BATTERY
11118890,41.779520772,-87.660962362,NARCOTICS
11118909,41.917234285999996,-87.72099947299999,BATTERY
11118917,42.006784706,-87.68090096799999,MOTOR VEHICLE THEFT
11118923,41.849377484,-87.70028201299999,NARCOTICS
11118924,41.962568645,-87.658320636,BATTERY
11118928,41.978108446,-87.90412275799999,BATTERY
11118946,41.977017622,-87.692447486,THEFT
11118951,41.881803794,-87.746297767,BATTERY
11118958,41.88989649,-87.722601149,NARCOTICS
11118979,42.006663634,-87.68084333600001,BATTERY
11118985,41.720889191,-87.629877909,BATTERY
11119021,41.893661957,-87.712942355,NARCOTICS
11119025,41.86625837,-87.718644564,CRIMINAL TRESPASS
11119038,41.882394061999996,-87.627844798,ROBBERY
11119067,41.903996883000005,-87.64323023799999,THEFT
11119089,41.775405729,-87.64269312200001,NARCOTICS
11119090,41.910227623000004,-87.63663476100001,BURGLARY
11119094,41.776721306,-87.69211386799999,CRIMINAL DAMAGE
11119100,41.739384948,-87.60247046200001,BATTERY
11119104,41.864142856,-87.692100167,NARCOTICS
11119126,41.86646678,-87.699929882,NARCOTICS
11119144,41.820218821,-87.61786287700001,NARCOTICS
11119149,41.877935188,-87.72899045,CRIMINAL TRESPASS
11119166,41.901850234,-87.71896819,ASSAULT
11119183,41.870065234,-87.70405786200001,NARCOTICS
11119186,41.751769296,-87.56328931899999,NARCOTICS
11119190,41.750490827,-87.65430247399999,THEFT
11119203,41.897895128,-87.624096605,THEFT
11119206,41.879266379,-87.695048199,ASSAULT
11119214,42.011140185,-87.69022109299999,OTHER OFFENSE
11119227,41.876169667,-87.72620544700001,BURGLARY
11119235,41.943376141,-87.74790197899999,PUBLIC PEACE VIOLATION
11119253,41.851687866999995,-87.712801221,ASSAULT
11119281,41.761281908,-87.63334779,BATTERY
11119290,41.899410159,-87.624131266,THEFT
11119294,41.884670744,-87.711729333,NARCOTICS
11119313,41.707095328,-87.628834415,CRIMINAL TRESPASS
11119334,41.878638996,-87.627691486,DECEPTIVE PRACTICE
11119335,41.729121362,-87.58796589299999,OFFENSE INVOLVING CHILDREN
11119353,41.852567044000004,-87.715024399,MOTOR VEHICLE THEFT
11119356,41.94544635,-87.648392732,NARCOTICS
11119359,41.839933060999996,-87.720771836,BATTERY
11119363,41.856510401,-87.705387422,BATTERY
11119367,41.892694268,-87.63115451899999,MOTOR VEHICLE THEFT
11119369,41.902728233000005,-87.77538676399999,ASSAULT
11119404,41.765810648,-87.572582236,BATTERY
11119406,41.911613650999996,-87.786709517,OTHER OFFENSE
11119412,41.785683584000004,-87.616783969,ROBBERY
11119413,41.722251336999996,-87.551070173,CRIMINAL DAMAGE
11119414,41.692569761,-87.62439788200001,NARCOTICS
11119421,41.895140898,-87.624255632,DECEPTIVE PRACTICE
11119422,41.740314039,-87.56484786700001,CRIMINAL TRESPASS
11119431,41.992579189000004,-87.78673829200001,THEFT
11119439,41.904370109,-87.631460067,THEFT
11119441,41.856289414,-87.712694339,NARCOTICS
11119445,41.722196455,-87.55107083899999,CRIMINAL DAMAGE
11119446,41.722773286,-87.55034221,CRIMINAL DAMAGE
11119459,41.860158833,-87.715241274,INTERFERENCE WITH PUBLIC OFFICER
11119469,41.879637902,-87.73605415600001,MOTOR VEHICLE THEFT
11119479,41.866235210999996,-87.720473094,CRIMINAL TRESPASS
11119485,41.695908161,-87.595822806,THEFT
11119490,41.939935624,-87.652487431,BATTERY
11119503,41.876891619,-87.741492127,CRIMINAL DAMAGE
11119509,41.736129473000005,-87.629162044,THEFT
11119516,41.901636613,-87.726272815,NARCOTICS
11119518,41.762419957,-87.68318080799999,NARCOTICS
11119534,41.79670944,-87.69632279,BATTERY
11119543,41.796642225999996,-87.676109169,WEAPONS VIOLATION
11119545,41.745307491999995,-87.58293804600001,NARCOTICS
11119546,41.824601958,-87.69527224,NARCOTICS
11119548,41.831063762,-87.62133067799999,INTERFERENCE WITH PUBLIC OFFICER
11119551,41.903140345,-87.757144655,CRIMINAL TRESPASS
11119552,41.904561257,-87.77423202,BATTERY
11119555,42.009107852,-87.666843608,CRIMINAL TRESPASS
11119561,41.845389113,-87.71115549,BATTERY
11119563,41.706039697,-87.55496916700001,OTHER OFFENSE
11119583,41.742710224,-87.63408818100001,THEFT
11119584,41.894391296,-87.71384250700001,CRIMINAL DAMAGE
11119586,41.764130384,-87.655294974,BATTERY
11119587,41.828762286999996,-87.614436164,BATTERY
11119605,41.895420644,-87.720539406,ASSAULT
11119619,41.967880101,-87.674149758,CRIMINAL TRESPASS
11119628,42.022255979,-87.669341376,CRIMINAL DAMAGE
11119629,41.812469009000004,-87.61391041899999,BATTERY
11119630,41.974005835,-87.903385385,PUBLIC PEACE VIOLATION
11119632,41.748650061,-87.625760085,ASSAULT
11119640,41.910494911,-87.67687500299999,BATTERY
11119645,42.001737595,-87.66979389,WEAPONS VIOLATION
11119646,41.858132183,-87.713964985,BATTERY
11119651,41.793180221,-87.649990607,BATTERY
11119654,41.876545342,-87.633104844,BURGLARY
11119667,41.854498094,-87.723580391,OTHER OFFENSE
11119693,41.76477078,-87.643016122,OTHER OFFENSE
11119704,41.867012314,-87.65560038299999,OTHER OFFENSE
11119736,41.863440249,-87.694548495,CRIM SEXUAL ASSAULT
11119744,41.722421445,-87.60448694799999,CRIMINAL TRESPASS
11119758,41.692041778000004,-87.665923635,CRIMINAL TRESPASS
11119762,41.790067721,-87.64990999,BATTERY
11119765,41.76831036,-87.649345507,THEFT
11119786,41.80475662,-87.61947270200001,BATTERY
11119815,41.745340135999996,-87.605070606,ASSAULT
11119823,41.779244263,-87.684462764,CRIMINAL TRESPASS
11119842,41.953150271,-87.718358138,BATTERY
11119864,41.93388339,-87.70824541100001,BATTERY
11119871,41.929743818,-87.684273777,THEFT
11119875,41.861810516,-87.71772902200001,MOTOR VEHICLE THEFT
11119880,41.959000392,-87.775752809,MOTOR VEHICLE THEFT
11119892,41.870546786999995,-87.72778235,ASSAULT
11119923,41.830750796,-87.626643572,BATTERY
11119950,41.888933738,-87.756119141,NARCOTICS
11119953,41.969307969,-87.661051524,CRIMINAL TRESPASS
11119955,41.72363784,-87.66273216299999,CRIMINAL TRESPASS
11119962,41.790647545,-87.73043809,OBSCENITY
11119990,41.867559916,-87.69959968200001,BATTERY
11120003,41.904394115,-87.63000143200001,NARCOTICS
11120031,41.808148068,-87.70237169100001,NARCOTICS
11120038,41.830611847,-87.623247369,OTHER OFFENSE
11120041,42.011587887,-87.664363395,ASSAULT
11120062,41.73365047,-87.557845321,ASSAULT
11120063,41.782007608,-87.69225552700001,OFFENSE INVOLVING CHILDREN
11120066,41.851988885,-87.689219118,CRIMINAL TRESPASS
11120094,41.749460005,-87.72089612,BATTERY
11120100,41.881905272,-87.704804668,NARCOTICS
11120103,41.693484249,-87.624054648,GAMBLING
11120104,41.873699424,-87.704705156,INTERFERENCE WITH PUBLIC OFFICER
11120115,41.880771913000004,-87.722093159,BATTERY
11120121,41.816152245,-87.609173609,OTHER OFFENSE
11120124,41.873761911,-87.69959716700001,MOTOR VEHICLE THEFT
11120136,41.735871734,-87.657534129,ASSAULT
